transaction_id,account_number,amount,currency,transaction_type,status,transaction_date,description
TXN-10268,ACC-088,-88.07,USD,DEBIT,COMPLETED,2025-01-26T08:08:00,Restaurant
TXN-10269,ACC-027,-10.54,EUR,DEBIT,COMPLETED,2025-01-26T09:16:00,Pharmacy
TXN-10270,ACC-011,-93.76,EUR,DEBIT,PENDING,2025-01-26T09:59:00,Grocery store
TXN-10271,ACC-021,316.61,EUR,CREDIT,COMPLETED,2025-01-26T11:01:00,Dividend
TXN-10272,ACC-092,-97.81,EUR,DEBIT,COMPLETED,2025-01-26T12:09:00,Coffee shop
TXN-10273,ACC-022,-213.39,EUR,DEBIT,COMPLETED,2025-01-26T13:07:00,Pharmacy
TXN-10274,ACC-096,-226.46,USD,DEBIT,FAILED,2025-01-26T13:19:00,Pharmacy
TXN-10275,ACC-050,1771.93,EUR,CREDIT,COMPLETED,2025-01-26T13:35:00,Invoice payment
TXN-10276,ACC-064,-407.68,EUR,DEBIT,COMPLETED,2025-01-26T13:42:00,Utility bill
TXN-10277,ACC-071,-362.54,EUR,DEBIT,COMPLETED,2025-01-26T13:52:00,Online purchase
TXN-10278,ACC-001,1801.13,EUR,CREDIT,COMPLETED,2025-01-26T15:01:00,Freelance income
TXN-10279,ACC-077,-226.14,EUR,DEBIT,COMPLETED,2025-01-26T16:20:00,Coffee shop
TXN-10280,ACC-009,2080.4,EUR,CREDIT,FAILED,2025-01-26T18:05:00,Freelance income
TXN-10281,ACC-048,-236.81,EUR,DEBIT,COMPLETED,2025-01-26T18:12:00,Restaurant
TXN-10282,ACC-052,492.9,EUR,CREDIT,PENDING,2025-01-26T19:42:00,Salary payment
TXN-10283,ACC-036,-133.0,EUR,DEBIT,COMPLETED,2025-01-26T21:19:00,Streaming subscription
TXN-10284,ACC-089,2278.61,EUR,CREDIT,COMPLETED,2025-01-26T23:06:00,Invoice payment
TXN-10285,ACC-073,-351.45,EUR,DEBIT,COMPLETED,2025-01-26T23:59:00,Grocery store
TXN-10286,ACC-058,-469.14,EUR,DEBIT,COMPLETED,2025-01-27T00:30:00,Rent
TXN-10287,ACC-084,-259.8,EUR,DEBIT,COMPLETED,2025-01-27T00:35:00,Utility bill
TXN-10288,ACC-091,2817.19,EUR,CREDIT,COMPLETED,2025-01-27T01:14:00,Dividend
TXN-10289,ACC-076,-322.94,EUR,DEBIT,COMPLETED,2025-01-27T01:23:00,Streaming subscription
TXN-10290,ACC-072,2128.48,EUR,CREDIT,COMPLETED,2025-01-27T02:04:00,Invoice payment
TXN-10291,ACC-084,-286.42,EUR,DEBIT,COMPLETED,2025-01-27T03:57:00,Grocery store
TXN-10292,ACC-092,-143.91,EUR,DEBIT,COMPLETED,2025-01-27T04:39:00,Coffee shop
TXN-10293,ACC-034,-393.64,EUR,DEBIT,COMPLETED,2025-01-27T05:19:00,Pharmacy
TXN-10294,ACC-010,-252.44,USD,DEBIT,PENDING,2025-01-27T06:55:00,Online purchase
TXN-10295,ACC-015,2411.73,EUR,CREDIT,PENDING,2025-01-27T08:08:00,Salary payment
TXN-10296,ACC-002,-298.15,EUR,DEBIT,PENDING,2025-01-27T08:14:00,Coffee shop
TXN-10297,ACC-072,-443.78,EUR,DEBIT,COMPLETED,2025-01-27T10:03:00,Utility bill
TXN-10298,ACC-026,-178.32,EUR,DEBIT,COMPLETED,2025-01-27T11:23:00,Coffee shop
TXN-10299,ACC-017,-161.71,EUR,DEBIT,COMPLETED,2025-01-27T11:31:00,Restaurant
TXN-10300,ACC-016,-266.14,EUR,DEBIT,COMPLETED,2025-01-27T12:38:00,Rent
TXN-10301,ACC-053,-334.07,EUR,DEBIT,COMPLETED,2025-01-27T14:08:00,Rent
TXN-10302,ACC-071,-307.65,EUR,DEBIT,COMPLETED,2025-01-27T14:58:00,Streaming subscription
TXN-10303,ACC-058,3877.56,EUR,CREDIT,COMPLETED,2025-01-27T15:52:00,Invoice payment
TXN-10304,ACC-023,-468.37,EUR,DEBIT,COMPLETED,2025-01-27T17:32:00,Utility bill
TXN-10305,ACC-064,3739.48,USD,CREDIT,COMPLETED,2025-01-27T19:15:00,Refund
TXN-10306,ACC-035,-177.53,EUR,DEBIT,FAILED,2025-01-27T20:57:00,Coffee shop
TXN-10307,ACC-030,665.02,EUR,CREDIT,COMPLETED,2025-01-27T21:11:00,Gift
TXN-10308,ACC-036,1081.24,EUR,CREDIT,COMPLETED,2025-01-27T22:36:00,Gift
TXN-10309,ACC-059,-367.22,EUR,DEBIT,PENDING,2025-01-27T23:38:00,Pharmacy
TXN-10310,ACC-089,-52.71,EUR,DEBIT,COMPLETED,2025-01-28T00:26:00,Restaurant
TXN-10311,ACC-027,-161.85,EUR,DEBIT,COMPLETED,2025-01-28T01:15:00,Online purchase
TXN-10312,ACC-031,-46.16,EUR,DEBIT,COMPLETED,2025-01-28T02:11:00,Pharmacy
TXN-10313,ACC-020,-176.25,EUR,DEBIT,FAILED,2025-01-28T04:07:00,Streaming subscription
TXN-10314,ACC-077,-178.21,EUR,DEBIT,COMPLETED,2025-01-28T05:20:00,Pharmacy
TXN-10315,ACC-028,-420.63,EUR,DEBIT,COMPLETED,2025-01-28T06:18:00,Pharmacy
TXN-10316,ACC-096,-359.49,EUR,DEBIT,COMPLETED,2025-01-28T07:45:00,Gas station
TXN-10317,ACC-051,152.77,EUR,CREDIT,COMPLETED,2025-01-28T08:52:00,Dividend
TXN-10318,ACC-054,-53.02,EUR,DEBIT,COMPLETED,2025-01-28T09:48:00,Pharmacy
TXN-10319,ACC-018,-413.23,EUR,DEBIT,COMPLETED,2025-01-28T10:50:00,Gym membership
TXN-10320,ACC-043,4295.93,EUR,CREDIT,COMPLETED,2025-01-28T11:53:00,Refund
TXN-10321,ACC-033,70.08,EUR,CREDIT,COMPLETED,2025-01-28T12:34:00,Freelance income
TXN-10322,ACC-052,-171.62,EUR,DEBIT,COMPLETED,2025-01-28T14:10:00,Restaurant
TXN-10323,ACC-058,2997.03,EUR,CREDIT,COMPLETED,2025-01-28T15:31:00,Refund
TXN-10324,ACC-021,-212.55,EUR,DEBIT,COMPLETED,2025-01-28T17:19:00,Rent
TXN-10325,ACC-026,-479.79,USD,DEBIT,COMPLETED,2025-01-28T17:55:00,Online purchase
TXN-10326,ACC-066,-352.82,EUR,DEBIT,COMPLETED,2025-01-28T18:40:00,Rent
TXN-10327,ACC-022,-29.07,EUR,DEBIT,COMPLETED,2025-01-28T18:45:00,Gas station
TXN-10328,ACC-070,1691.86,USD,CREDIT,COMPLETED,2025-01-28T20:00:00,Invoice payment
TXN-10329,ACC-098,-495.93,EUR,DEBIT,PENDING,2025-01-28T20:11:00,Online purchase
TXN-10330,ACC-080,-23.64,EUR,DEBIT,COMPLETED,2025-01-28T21:52:00,Rent
TXN-10331,ACC-046,2337.65,EUR,CREDIT,COMPLETED,2025-01-28T22:39:00,Salary payment
TXN-10332,ACC-037,-135.73,EUR,DEBIT,COMPLETED,2025-01-28T23:35:00,Rent
TXN-10333,ACC-024,-212.34,EUR,DEBIT,COMPLETED,2025-01-29T01:14:00,Utility bill
TXN-10334,ACC-017,-279.51,EUR,DEBIT,COMPLETED,2025-01-29T02:58:00,Utility bill
TXN-10335,ACC-048,-185.85,EUR,DEBIT,COMPLETED,2025-01-29T03:09:00,Gym membership
TXN-10336,ACC-098,3446.89,EUR,CREDIT,COMPLETED,2025-01-29T03:16:00,Dividend
TXN-10337,ACC-039,2935.89,EUR,CREDIT,COMPLETED,2025-01-29T04:55:00,Invoice payment
TXN-10338,ACC-055,-220.57,EUR,DEBIT,COMPLETED,2025-01-29T05:32:00,Streaming subscription
TXN-10339,ACC-080,-99.4,EUR,DEBIT,COMPLETED,2025-01-29T06:21:00,Streaming subscription
TXN-10340,ACC-033,-76.61,EUR,DEBIT,COMPLETED,2025-01-29T08:14:00,Online purchase
TXN-10341,ACC-080,1066.89,EUR,CREDIT,COMPLETED,2025-01-29T08:23:00,Refund
TXN-10342,ACC-047,-42.8,EUR,DEBIT,COMPLETED,2025-01-29T09:01:00,Grocery store
TXN-10343,ACC-030,-206.53,EUR,DEBIT,COMPLETED,2025-01-29T09:13:00,Gym membership
TXN-10344,ACC-024,4413.23,EUR,CREDIT,COMPLETED,2025-01-29T10:05:00,Dividend
TXN-10345,ACC-034,-323.94,EUR,DEBIT,COMPLETED,2025-01-29T11:04:00,Utility bill
TXN-10346,ACC-005,4291.36,EUR,CREDIT,COMPLETED,2025-01-29T11:59:00,Salary payment
TXN-10347,ACC-007,-385.03,EUR,DEBIT,COMPLETED,2025-01-29T13:40:00,Restaurant
TXN-10348,ACC-083,-98.12,EUR,DEBIT,COMPLETED,2025-01-29T14:04:00,Gas station
TXN-10349,ACC-030,-148.12,EUR,DEBIT,COMPLETED,2025-01-29T14:49:00,Pharmacy
TXN-10350,ACC-081,-119.79,EUR,DEBIT,COMPLETED,2025-01-29T15:12:00,Gas station
TXN-10351,ACC-015,-473.29,EUR,DEBIT,PENDING,2025-01-29T16:28:00,Restaurant
TXN-10352,ACC-064,1941.84,EUR,CREDIT,COMPLETED,2025-01-29T17:34:00,Invoice payment
TXN-10353,ACC-019,3335.1,EUR,CREDIT,COMPLETED,2025-01-29T18:16:00,Bonus
TXN-10354,ACC-042,-405.9,EUR,DEBIT,COMPLETED,2025-01-29T19:40:00,Restaurant
TXN-10355,ACC-047,-297.61,USD,DEBIT,COMPLETED,2025-01-29T20:58:00,Gas station
TXN-10356,ACC-012,-28.65,EUR,DEBIT,FAILED,2025-01-29T22:51:00,Utility bill
TXN-10357,ACC-023,-18.3,EUR,DEBIT,COMPLETED,2025-01-30T00:51:00,Rent
TXN-10358,ACC-031,-91.11,EUR,DEBIT,PENDING,2025-01-30T02:37:00,Gym membership
TXN-10359,ACC-097,-113.83,USD,DEBIT,COMPLETED,2025-01-30T03:47:00,Coffee shop
TXN-10360,ACC-025,-212.97,USD,DEBIT,COMPLETED,2025-01-30T05:32:00,Restaurant
TXN-10361,ACC-005,1294.21,EUR,CREDIT,COMPLETED,2025-01-30T07:12:00,Invoice payment
TXN-10362,ACC-019,-365.59,EUR,DEBIT,COMPLETED,2025-01-30T09:02:00,Restaurant
TXN-10363,ACC-100,-197.17,EUR,DEBIT,PENDING,2025-01-30T09:32:00,Utility bill
TXN-10364,ACC-055,1224.97,EUR,CREDIT,COMPLETED,2025-01-30T10:17:00,Bonus
TXN-10365,ACC-075,3327.63,EUR,CREDIT,COMPLETED,2025-01-30T10:35:00,Freelance income
TXN-10366,ACC-002,-383.82,EUR,DEBIT,COMPLETED,2025-01-30T11:17:00,Online purchase
TXN-10367,ACC-071,-137.65,EUR,DEBIT,FAILED,2025-01-30T12:51:00,Rent
TXN-10368,ACC-050,-342.31,USD,DEBIT,COMPLETED,2025-01-30T13:17:00,Coffee shop
TXN-10369,ACC-078,-329.18,EUR,DEBIT,COMPLETED,2025-01-30T13:49:00,Coffee shop
TXN-10370,ACC-100,1309.43,EUR,CREDIT,FAILED,2025-01-30T15:00:00,Invoice payment
TXN-10371,ACC-010,-424.42,EUR,DEBIT,COMPLETED,2025-01-30T16:32:00,Rent
TXN-10372,ACC-079,-227.11,EUR,DEBIT,PENDING,2025-01-30T16:47:00,Online purchase
TXN-10373,ACC-008,-60.81,EUR,DEBIT,COMPLETED,2025-01-30T18:04:00,Rent
TXN-10374,ACC-100,4171.89,EUR,CREDIT,COMPLETED,2025-01-30T19:07:00,Salary payment
TXN-10375,ACC-087,4281.23,EUR,CREDIT,COMPLETED,2025-01-30T19:43:00,Salary payment
TXN-10376,ACC-043,-489.8,EUR,DEBIT,COMPLETED,2025-01-30T19:50:00,Rent
TXN-10377,ACC-013,-445.71,EUR,DEBIT,COMPLETED,2025-01-30T20:25:00,Gas station
TXN-10378,ACC-076,-9.77,EUR,DEBIT,COMPLETED,2025-01-30T20:55:00,Rent
TXN-10379,ACC-012,3225.69,EUR,CREDIT,COMPLETED,2025-01-30T21:44:00,Bonus
TXN-10380,ACC-025,2105.88,EUR,CREDIT,FAILED,2025-01-30T23:29:00,Bonus
TXN-10381,ACC-055,-499.95,EUR,DEBIT,COMPLETED,2025-01-31T00:28:00,Gym membership
TXN-10382,ACC-098,-193.33,EUR,DEBIT,COMPLETED,2025-01-31T01:25:00,Streaming subscription
TXN-10383,ACC-067,-235.37,EUR,DEBIT,FAILED,2025-01-31T01:42:00,Online purchase
TXN-10384,ACC-097,-101.79,EUR,DEBIT,COMPLETED,2025-01-31T02:01:00,Gas station
TXN-10385,ACC-056,-239.17,EUR,DEBIT,COMPLETED,2025-01-31T03:45:00,Restaurant
TXN-10386,ACC-067,3065.48,EUR,CREDIT,COMPLETED,2025-01-31T05:23:00,Bonus
TXN-10387,ACC-068,1383.8,USD,CREDIT,COMPLETED,2025-01-31T06:40:00,Dividend
TXN-10388,ACC-034,-125.14,EUR,DEBIT,COMPLETED,2025-01-31T08:09:00,Pharmacy
TXN-10389,ACC-065,-358.92,EUR,DEBIT,COMPLETED,2025-01-31T09:53:00,Coffee shop
TXN-10390,ACC-041,-150.82,EUR,DEBIT,COMPLETED,2025-01-31T11:37:00,Restaurant
TXN-10391,ACC-035,-157.19,USD,DEBIT,COMPLETED,2025-01-31T12:24:00,Gas station
TXN-10392,ACC-047,883.65,EUR,CREDIT,PENDING,2025-01-31T13:21:00,Salary payment
TXN-10393,ACC-076,-109.76,EUR,DEBIT,COMPLETED,2025-01-31T13:46:00,Online purchase
TXN-10394,ACC-093,-275.81,EUR,DEBIT,COMPLETED,2025-01-31T14:22:00,Gas station
TXN-10395,ACC-010,-44.76,EUR,DEBIT,COMPLETED,2025-01-31T15:55:00,Gym membership
TXN-10396,ACC-032,3855.56,EUR,CREDIT,COMPLETED,2025-01-31T16:56:00,Refund
TXN-10397,ACC-063,1779.79,EUR,CREDIT,COMPLETED,2025-01-31T18:53:00,Invoice payment
TXN-10398,ACC-089,-275.68,EUR,DEBIT,PENDING,2025-01-31T19:54:00,Coffee shop
TXN-10399,ACC-001,-26.23,EUR,DEBIT,COMPLETED,2025-01-31T20:29:00,Coffee shop
TXN-10400,ACC-041,-275.53,EUR,DEBIT,PENDING,2025-01-31T20:59:00,Grocery store
TXN-10401,ACC-012,-474.69,USD,DEBIT,COMPLETED,2025-01-31T21:34:00,Coffee shop
TXN-10402,ACC-071,-109.76,EUR,DEBIT,FAILED,2025-01-31T23:26:00,Grocery store
TXN-10403,ACC-021,-473.22,EUR,DEBIT,COMPLETED,2025-02-01T00:58:00,Streaming subscription
TXN-10404,ACC-018,-175.2,USD,DEBIT,COMPLETED,2025-02-01T01:06:00,Online purchase
TXN-10405,ACC-010,2377.96,EUR,CREDIT,COMPLETED,2025-02-01T01:18:00,Invoice payment
TXN-10406,ACC-026,-39.94,EUR,DEBIT,COMPLETED,2025-02-01T02:37:00,Grocery store
TXN-10407,ACC-032,-180.25,EUR,DEBIT,COMPLETED,2025-02-01T03:17:00,Rent
TXN-10408,ACC-098,2646.39,USD,CREDIT,COMPLETED,2025-02-01T04:39:00,Bonus
TXN-10409,ACC-058,-182.7,EUR,DEBIT,COMPLETED,2025-02-01T05:50:00,Restaurant
TXN-10410,ACC-054,-193.95,EUR,DEBIT,COMPLETED,2025-02-01T07:10:00,Streaming subscription
TXN-10411,ACC-094,-478.57,USD,DEBIT,COMPLETED,2025-02-01T08:23:00,Grocery store
TXN-10412,ACC-100,-248.54,EUR,DEBIT,COMPLETED,2025-02-01T10:10:00,Restaurant
TXN-10413,ACC-067,-82.49,USD,DEBIT,COMPLETED,2025-02-01T10:37:00,Online purchase
TXN-10414,ACC-071,-16.17,EUR,DEBIT,COMPLETED,2025-02-01T11:06:00,Grocery store
TXN-10415,ACC-002,212.4,EUR,CREDIT,PENDING,2025-02-01T11:53:00,Invoice payment
TXN-10416,ACC-091,2149.86,EUR,CREDIT,COMPLETED,2025-02-01T13:00:00,Gift
TXN-10417,ACC-025,-163.57,EUR,DEBIT,COMPLETED,2025-02-01T14:55:00,Gym membership
TXN-10418,ACC-027,-113.06,EUR,DEBIT,COMPLETED,2025-02-01T16:00:00,Online purchase
TXN-10419,ACC-042,609.92,EUR,CREDIT,COMPLETED,2025-02-01T18:00:00,Invoice payment
TXN-10420,ACC-039,-404.61,EUR,DEBIT,COMPLETED,2025-02-01T19:45:00,Grocery store
TXN-10421,ACC-022,-448.16,EUR,DEBIT,COMPLETED,2025-02-01T21:11:00,Restaurant
TXN-10422,ACC-037,-406.2,EUR,DEBIT,FAILED,2025-02-01T23:00:00,Gas station
TXN-10423,ACC-078,3799.4,EUR,CREDIT,COMPLETED,2025-02-02T00:19:00,Freelance income
TXN-10424,ACC-061,816.4,EUR,CREDIT,COMPLETED,2025-02-02T02:07:00,Bonus
TXN-10425,ACC-022,1224.69,EUR,CREDIT,COMPLETED,2025-02-02T02:55:00,Refund
TXN-10426,ACC-097,-214.89,EUR,DEBIT,COMPLETED,2025-02-02T04:31:00,Streaming subscription
TXN-10427,ACC-045,-333.42,USD,DEBIT,COMPLETED,2025-02-02T06:27:00,Gas station
TXN-10428,ACC-051,3436.13,EUR,CREDIT,COMPLETED,2025-02-02T06:55:00,Invoice payment
TXN-10429,ACC-022,-381.26,EUR,DEBIT,COMPLETED,2025-02-02T08:42:00,Pharmacy
TXN-10430,ACC-065,-331.98,EUR,DEBIT,COMPLETED,2025-02-02T10:11:00,Restaurant
TXN-10431,ACC-045,-321.13,EUR,DEBIT,COMPLETED,2025-02-02T10:22:00,Coffee shop
TXN-10432,ACC-003,-284.75,EUR,DEBIT,FAILED,2025-02-02T10:40:00,Grocery store
TXN-10433,ACC-074,-368.15,USD,DEBIT,COMPLETED,2025-02-02T12:13:00,Utility bill
TXN-10434,ACC-059,-470.58,EUR,DEBIT,COMPLETED,2025-02-02T12:31:00,Utility bill
TXN-10435,ACC-089,-313.88,EUR,DEBIT,COMPLETED,2025-02-02T13:38:00,Pharmacy
TXN-10436,ACC-039,4255.38,EUR,CREDIT,FAILED,2025-02-02T15:06:00,Salary payment
TXN-10437,ACC-026,-104.45,EUR,DEBIT,COMPLETED,2025-02-02T16:36:00,Online purchase
TXN-10438,ACC-071,3590.12,EUR,CREDIT,COMPLETED,2025-02-02T17:33:00,Bonus
TXN-10439,ACC-099,-250.3,EUR,DEBIT,COMPLETED,2025-02-02T18:43:00,Rent
TXN-10440,ACC-016,-228.31,EUR,DEBIT,COMPLETED,2025-02-02T19:36:00,Rent
TXN-10441,ACC-100,1537.27,EUR,CREDIT,COMPLETED,2025-02-02T21:35:00,Salary payment
TXN-10442,ACC-005,-469.96,EUR,DEBIT,FAILED,2025-02-02T23:02:00,Utility bill
TXN-10443,ACC-082,870.3,EUR,CREDIT,COMPLETED,2025-02-03T00:12:00,Bonus
TXN-10444,ACC-044,1841.51,EUR,CREDIT,COMPLETED,2025-02-03T02:04:00,Invoice payment
TXN-10445,ACC-045,-236.41,EUR,DEBIT,COMPLETED,2025-02-03T03:12:00,Online purchase
TXN-10446,ACC-060,367.62,EUR,CREDIT,COMPLETED,2025-02-03T03:26:00,Freelance income
TXN-10447,ACC-053,311.36,EUR,CREDIT,COMPLETED,2025-02-03T04:35:00,Gift
TXN-10448,ACC-029,-92.71,USD,DEBIT,COMPLETED,2025-02-03T05:24:00,Grocery store
TXN-10449,ACC-091,-473.9,EUR,DEBIT,COMPLETED,2025-02-03T06:18:00,Gym membership
TXN-10450,ACC-029,2640.09,EUR,CREDIT,PENDING,2025-02-03T08:13:00,Bonus
TXN-10451,ACC-044,2531.97,EUR,CREDIT,COMPLETED,2025-02-03T09:01:00,Refund
TXN-10452,ACC-039,969.05,EUR,CREDIT,COMPLETED,2025-02-03T10:07:00,Invoice payment
TXN-10453,ACC-072,-435.4,EUR,DEBIT,COMPLETED,2025-02-03T11:47:00,Online purchase
TXN-10454,ACC-078,-95.72,EUR,DEBIT,COMPLETED,2025-02-03T13:20:00,Grocery store
TXN-10455,ACC-003,-32.96,EUR,DEBIT,COMPLETED,2025-02-03T13:32:00,Streaming subscription
TXN-10456,ACC-094,3046.77,EUR,CREDIT,COMPLETED,2025-02-03T13:37:00,Gift
TXN-10457,ACC-071,-389.81,EUR,DEBIT,COMPLETED,2025-02-03T15:35:00,Rent
TXN-10458,ACC-031,-231.51,EUR,DEBIT,COMPLETED,2025-02-03T17:17:00,Online purchase
TXN-10459,ACC-045,792.94,USD,CREDIT,COMPLETED,2025-02-03T17:51:00,Dividend
TXN-10460,ACC-076,-401.41,EUR,DEBIT,COMPLETED,2025-02-03T18:59:00,Utility bill
TXN-10461,ACC-050,-445.1,EUR,DEBIT,COMPLETED,2025-02-03T19:41:00,Gym membership
TXN-10462,ACC-038,2583.54,EUR,CREDIT,COMPLETED,2025-02-03T19:55:00,Salary payment
TXN-10463,ACC-038,2422.11,EUR,CREDIT,COMPLETED,2025-02-03T21:34:00,Salary payment
TXN-10464,ACC-055,-74.47,EUR,DEBIT,COMPLETED,2025-02-03T22:11:00,Restaurant
TXN-10465,ACC-055,-437.48,EUR,DEBIT,COMPLETED,2025-02-03T22:42:00,Gas station
TXN-10466,ACC-070,-193.2,EUR,DEBIT,COMPLETED,2025-02-04T00:02:00,Pharmacy
TXN-10467,ACC-003,-270.84,EUR,DEBIT,COMPLETED,2025-02-04T01:46:00,Utility bill
TXN-10468,ACC-070,-393.53,USD,DEBIT,COMPLETED,2025-02-04T03:43:00,Gym membership
TXN-10469,ACC-080,-327.65,EUR,DEBIT,FAILED,2025-02-04T04:10:00,Grocery store
TXN-10470,ACC-067,1180.65,USD,CREDIT,COMPLETED,2025-02-04T06:07:00,Refund
TXN-10471,ACC-058,-207.5,EUR,DEBIT,COMPLETED,2025-02-04T06:18:00,Restaurant
TXN-10472,ACC-081,-88.01,EUR,DEBIT,COMPLETED,2025-02-04T07:20:00,Pharmacy
TXN-10473,ACC-094,-352.88,EUR,DEBIT,COMPLETED,2025-02-04T09:04:00,Pharmacy
TXN-10474,ACC-043,-183.46,EUR,DEBIT,COMPLETED,2025-02-04T09:18:00,Pharmacy
TXN-10475,ACC-098,4161.1,EUR,CREDIT,COMPLETED,2025-02-04T10:30:00,Gift
TXN-10476,ACC-032,3078.37,EUR,CREDIT,COMPLETED,2025-02-04T12:12:00,Freelance income
TXN-10477,ACC-057,-356.98,EUR,DEBIT,COMPLETED,2025-02-04T12:33:00,Gas station
TXN-10478,ACC-009,-172.08,EUR,DEBIT,COMPLETED,2025-02-04T14:11:00,Rent
TXN-10479,ACC-025,-437.14,EUR,DEBIT,COMPLETED,2025-02-04T15:10:00,Online purchase
TXN-10480,ACC-085,2578.53,USD,CREDIT,FAILED,2025-02-04T16:50:00,Freelance income
TXN-10481,ACC-096,-351.29,EUR,DEBIT,COMPLETED,2025-02-04T18:41:00,Coffee shop
TXN-10482,ACC-067,-348.57,EUR,DEBIT,COMPLETED,2025-02-04T19:22:00,Rent
TXN-10483,ACC-043,1535.37,EUR,CREDIT,COMPLETED,2025-02-04T20:14:00,Dividend
TXN-10484,ACC-088,-486.23,EUR,DEBIT,FAILED,2025-02-04T21:18:00,Grocery store
TXN-10485,ACC-081,-124.5,EUR,DEBIT,COMPLETED,2025-02-04T22:33:00,Online purchase
TXN-10486,ACC-030,-473.65,EUR,DEBIT,COMPLETED,2025-02-04T23:05:00,Online purchase
TXN-10487,ACC-041,4376.44,EUR,CREDIT,COMPLETED,2025-02-04T23:24:00,Invoice payment
TXN-10488,ACC-062,-186.51,EUR,DEBIT,COMPLETED,2025-02-04T23:58:00,Gym membership
TXN-10489,ACC-061,-301.53,EUR,DEBIT,COMPLETED,2025-02-05T00:21:00,Rent
TXN-10490,ACC-089,-381.28,USD,DEBIT,COMPLETED,2025-02-05T00:36:00,Streaming subscription
TXN-10491,ACC-038,4197.16,EUR,CREDIT,COMPLETED,2025-02-05T00:47:00,Invoice payment
TXN-10492,ACC-016,-452.45,EUR,DEBIT,COMPLETED,2025-02-05T02:46:00,Online purchase
TXN-10493,ACC-096,-453.59,EUR,DEBIT,COMPLETED,2025-02-05T03:28:00,Streaming subscription
TXN-10494,ACC-059,-350.97,EUR,DEBIT,COMPLETED,2025-02-05T05:26:00,Utility bill
TXN-10495,ACC-035,-227.2,EUR,DEBIT,COMPLETED,2025-02-05T05:36:00,Rent
TXN-10496,ACC-036,-476.43,EUR,DEBIT,COMPLETED,2025-02-05T05:52:00,Rent
TXN-10497,ACC-088,-179.87,EUR,DEBIT,COMPLETED,2025-02-05T06:52:00,Online purchase
TXN-10498,ACC-001,141.29,USD,CREDIT,COMPLETED,2025-02-05T07:20:00,Bonus
TXN-10499,ACC-084,-263.25,USD,DEBIT,COMPLETED,2025-02-05T08:31:00,Gym membership
TXN-10500,ACC-044,-148.38,EUR,DEBIT,COMPLETED,2025-02-05T09:29:00,Utility bill
TXN-10501,ACC-011,-234.07,EUR,DEBIT,COMPLETED,2025-02-05T09:54:00,Utility bill
TXN-10502,ACC-079,-219.08,EUR,DEBIT,COMPLETED,2025-02-05T11:25:00,Pharmacy
TXN-10503,ACC-084,-432.11,EUR,DEBIT,COMPLETED,2025-02-05T13:23:00,Rent
TXN-10504,ACC-048,-87.42,EUR,DEBIT,PENDING,2025-02-05T15:02:00,Rent
TXN-10505,ACC-043,-357.58,EUR,DEBIT,COMPLETED,2025-02-05T16:48:00,Restaurant
TXN-10506,ACC-001,-133.99,EUR,DEBIT,COMPLETED,2025-02-05T17:53:00,Grocery store
TXN-10507,ACC-034,-227.51,EUR,DEBIT,COMPLETED,2025-02-05T18:33:00,Gym membership
TXN-10508,ACC-048,-365.13,EUR,DEBIT,COMPLETED,2025-02-05T19:35:00,Grocery store
TXN-10509,ACC-046,-136.73,EUR,DEBIT,FAILED,2025-02-05T20:27:00,Streaming subscription
TXN-10510,ACC-027,-134.04,EUR,DEBIT,COMPLETED,2025-02-05T21:03:00,Rent
TXN-10511,ACC-075,-134.65,EUR,DEBIT,COMPLETED,2025-02-05T22:32:00,Pharmacy
TXN-10512,ACC-098,-449.79,EUR,DEBIT,COMPLETED,2025-02-06T00:00:00,Utility bill
TXN-10513,ACC-048,-223.54,EUR,DEBIT,COMPLETED,2025-02-06T01:29:00,Grocery store
TXN-10514,ACC-075,2335.36,EUR,CREDIT,COMPLETED,2025-02-06T02:35:00,Bonus
TXN-10515,ACC-092,-444.62,USD,DEBIT,COMPLETED,2025-02-06T02:56:00,Restaurant
TXN-10516,ACC-017,-247.15,EUR,DEBIT,COMPLETED,2025-02-06T04:49:00,Streaming subscription
TXN-10517,ACC-093,2212.44,EUR,CREDIT,COMPLETED,2025-02-06T05:38:00,Freelance income
TXN-10518,ACC-080,-460.91,EUR,DEBIT,COMPLETED,2025-02-06T07:14:00,Online purchase
TXN-10519,ACC-081,3091.23,EUR,CREDIT,COMPLETED,2025-02-06T08:42:00,Refund
TXN-10520,ACC-026,-441.78,USD,DEBIT,COMPLETED,2025-02-06T10:23:00,Restaurant
TXN-10521,ACC-022,-296.17,EUR,DEBIT,COMPLETED,2025-02-06T11:53:00,Online purchase
TXN-10522,ACC-098,-285.26,EUR,DEBIT,COMPLETED,2025-02-06T13:13:00,Pharmacy
TXN-10523,ACC-003,-248.18,USD,DEBIT,COMPLETED,2025-02-06T15:09:00,Streaming subscription
TXN-10524,ACC-032,-178.31,EUR,DEBIT,COMPLETED,2025-02-06T16:43:00,Streaming subscription
TXN-10525,ACC-040,-463.95,EUR,DEBIT,COMPLETED,2025-02-06T17:18:00,Grocery store
TXN-10526,ACC-062,-478.45,EUR,DEBIT,COMPLETED,2025-02-06T18:50:00,Coffee shop
TXN-10527,ACC-067,-232.01,EUR,DEBIT,FAILED,2025-02-06T19:02:00,Streaming subscription
TXN-10528,ACC-094,-77.88,USD,DEBIT,COMPLETED,2025-02-06T20:05:00,Streaming subscription
